N,P,K,temperature,humidity,ph,rainfall,label
12.551971102813852,27.389518004542836,26.61980886413989,27.70836339848212,49.69564476275097,6.3609281576877805,91.21291013448683,mango
40.548974453777916,38.406678523236586,30.747597736324774,29.692308579647758,49.872774737793634,5.492724528544518,95.64101925617523,mango
15.013219364317047,26.89550436453455,19.77433020446179,28.39067889583961,45.65385591179776,5.479226389049897,93.93397693335876,mango
33.157112249715176,16.849729451114754,26.131845646295776,31.228829608065933,50.37232730081766,5.929798953531852,93.33496132828286,mango
23.652288194277492,19.949159353672677,26.87293929309758,31.463088515715864,49.552951519576105,5.694143780672656,94.39727400878876,mango
19.277692741475477,33.398924748604664,27.193255662695183,27.662848810886388,50.931842180464464,4.81137978087511,93.09994728071236,mango
12.093903877677425,33.51536644671881,29.51272206844142,33.86521379056078,52.461779807982,5.59232608435609,98.35858640283843,mango
10.966616499814824,32.0427007147607,24.40412685788616,33.212023001821,46.17629517660048,5.950240802439926,98.71368797830071,mango
11.799048751456635,18.351569696983034,32.14752999064386,28.917530419500753,53.347899826063944,5.288595590522294,95.9893172691313,mango
0.4669827464402938,35.53408930812018,33.6106698530371,32.18145859139518,50.84363639627713,4.920429816215405,85.61895941060097,mango
16.39913481781329,36.17958406245516,30.523362870118557,32.86222615029546,51.076565396334125,5.537989894388656,93.87297579509298,mango
25.702378673085587,19.90592419932527,23.41113558540522,33.351458164445354,45.3675743895751,6.081551668882154,96.46091919992526,mango
20.028750575553484,19.23865448538224,35.50375769563312,30.44307046372459,51.18675304306126,6.592711278941017,93.5918485726455,mango
12.631269293392247,37.64707002337372,22.048052952916635,31.025819688574707,49.02819850218513,4.700392398963358,93.02432912810153,mango
8.355605451212716,32.80261564920874,32.17489416115335,30.552421083528397,50.50690766743259,6.448390106789453,93.12685555861154,mango
5.4198414723464925,18.001674790299955,32.184899406275534,33.33943678685314,46.62457848889974,5.694303554771708,99.67658021589057,mango
17.25899582835547,27.706517313726877,35.09031671813899,32.8544479412504,48.466403608373476,5.15906587847203,89.20517719055974,mango
36.26064699285651,19.810131192548553,26.714591104833346,34.699209657292094,48.774050320160846,6.079318778408544,89.55404588910935,mango
2.8509032501097993,36.583183279225175,34.94686453751149,32.36037231989268,52.25222779438552,5.268396505171878,88.92189280988416,mango
10.697949223065772,37.81020792693882,34.4013738634365,30.55363917461063,46.45284938098256,4.794269704225278,90.16208456510114,mango
24.846663543278353,19.13939434975963,26.814087343772893,33.48870106181796,52.07165295983488,5.812727479313731,94.79724952053257,mango
33.37044900627819,17.91865762108501,26.901824716844946,30.866005053499837,51.966477769730176,6.223764877494978,91.86130401917826,mango
19.46231792571146,37.02646827955633,25.540881636091523,31.866674469510993,49.34968659137268,4.509083242386849,93.7606215721181,mango
27.47558519328203,33.4868668507618,27.808574386691454,31.60154662452195,54.6340005944072,6.575483567225181,89.09650464538117,mango
-1.1730033819137926,18.497251170117373,30.916476540457623,33.40904567948842,53.29234915595879,6.470432575603553,94.32482467012628,mango
13.828203275020085,18.282061618474874,35.57231935565862,30.050172432290562,49.39855226425163,4.968229907035211,93.92458877227736,mango
22.01428538330908,24.347002287331296,22.832871654446034,26.985722823846988,47.90381442942761,5.496501979481719,92.50820409140196,mango
0.8687173942853547,35.3312805716196,23.262885411968835,31.28625087322445,48.585679213397235,5.670150330066324,91.01371948996925,mango
1.032871937774995,36.68012929798192,32.30512632058955,31.300780622163263,49.93972167228121,5.718007303587399,90.70131130968687,mango
33.94448365119617,16.22792805857495,34.54859573988514,30.1980217443354,49.72117437710377,6.016951916360486,94.51777784909903,mango
9.051585242495992,34.47680606392188,32.825167309411285,27.87833695689025,53.79739323101947,6.261035324130119,95.93792414379499,mango
13.95045901795026,31.7503468745772,33.27637731321586,34.999701931551726,46.71281018695172,6.667686523119526,101.3285519528408,mango
34.60754457233164,18.579633409344716,27.795776288777358,31.199738531620575,53.448136071375316,5.927690981894787,94.00240327584378,mango
2.809962256690864,41.866143430288695,28.08837253268266,29.352923518637173,47.6252268083221,6.040530650389053,94.21079098602341,mango
10.436695544157859,39.17305097935561,25.953104708295538,35.02592830263096,50.52072086340863,5.6025627344502125,101.9371686778977,mango
3.4380444885675,37.362429490317844,26.886625407876323,30.17830705932123,49.40069805233997,5.941903423121848,95.97415169907003,mango
3.2250512024549667,34.71427984260081,35.79671449989184,31.309150911682497,48.45434951384004,5.602706358973155,95.10689618361832,mango
13.462345965647843,45.84011330034709,22.870710916889912,28.957758100326554,53.198201847878494,5.718504288576821,36.8860290077782,mothbeans
32.75724304263332,53.09586303891524,20.84382981685439,29.921134378387322,53.62254354405601,8.545869664822037,57.51835743120973,mothbeans
37.18570238588979,42.98416967712925,13.361752203500455,26.963231413507067,60.867452832524464,6.398925546739824,37.188477612509985,mothbeans
28.51145632554978,43.5280944532907,18.19345756619193,31.524465812712222,64.04212422992428,8.871315860629757,63.821063585082456,mothbeans
24.907582405898008,50.434927479104445,19.444856091886646,26.68464180956613,60.9774126909737,6.874575598125088,66.48773802260548,mothbeans
18.447918652765367,45.219181000994006,20.104024061115933,30.637964003600246,55.66374608513227,7.260193080773216,71.124895871405,mothbeans
17.174893537329385,56.32188841309599,21.32948374751322,28.57273841418188,44.51942836010409,4.018901364007032,69.50676022848316,mothbeans
25.31853273815083,51.488981163867265,15.135931500414637,26.992322152439304,51.76048796035045,6.211178036783672,35.84664583884205,mothbeans
16.522951522539422,50.98441126622636,22.509625591796386,30.652045181576565,49.456915387691865,3.9192867574944437,28.012505280821255,mothbeans
23.699050392803276,50.30172686258324,20.051661387921087,27.265785004821133,51.427723643133795,6.616452936442055,27.22159318915933,mothbeans
19.315709053682088,34.0235117751218,17.956951945087592,25.61303840678996,49.058456793161014,5.887259279838854,32.78572304419367,mothbeans
22.406242651432795,36.31579861584917,21.421757618824117,26.94431129886877,63.640999119978794,5.926142004550959,59.735813508754184,mothbeans
38.40579880169283,37.25363393344503,22.123916763408804,26.088921553298817,62.97073046731648,6.769412239181004,32.70574875973468,mothbeans
14.318911919139657,58.26956173802722,22.015447601792815,29.564470120275995,58.790908192484544,4.521627431007401,32.709145561732385,mothbeans
0.38859650089154885,55.408925386776886,21.110700141394634,27.768766003286316,42.273163869606435,4.785227659735846,45.032271181841004,mothbeans
40.04078883886557,38.20710595457565,19.09369005517611,28.976938190563935,61.59789847506167,9.080249892830869,32.51934769593566,mothbeans
21.16862368979602,59.19091132459406,22.793052195457413,28.776342803460157,50.27943342940768,4.999600550016407,35.77879399104207,mothbeans
4.51198021357008,52.37297637535143,17.182007429647754,27.45330761365283,62.532108092502625,6.378418374181144,36.024185962578294,mothbeans
18.382237407190697,37.43860723029319,23.637519372455213,25.132777480673536,59.477066037880356,6.059076761746419,54.259764764353775,mothbeans
2.4026629695627046,57.349417368057196,18.875723368584918,26.097088486680477,46.35972152954003,8.699775819496738,56.24858533751675,mothbeans
37.6762938237721,44.40308373851726,20.836936923964924,29.393306837684445,57.00558233588468,6.728580512676515,37.91868118822796,mothbeans
35.9488915951561,49.00005135608724,18.649451978906935,28.18463094364363,50.27037721347265,3.7283739674211738,35.89567838488489,mothbeans
19.789018284518367,41.817625603876756,26.26915694657966,25.17402778089427,58.52348301793873,7.680475265342621,47.75988444803416,mothbeans
26.612459709266474,34.776894324166236,20.590196394176527,28.558813664138807,45.521246402080905,8.7517716692533,72.43103013667495,mothbeans
3.7174881834547606,50.47871551576378,17.997606308011992,26.899625322325818,45.54196674714439,5.385457959393204,41.33744357947784,mothbeans
17.45286228179288,51.16160742192517,23.314727565791262,27.386776730469574,48.34028455396119,3.7081708968847176,42.41894427124036,mothbeans
18.124264941514877,34.46674925030279,22.004254021214404,25.869971801325466,56.80210510508007,6.588760116389298,57.364959079294316,mothbeans
6.784874536879861,44.21617424997643,11.578367472009692,31.341361933706672,41.38757691260494,8.171776467946135,54.96506410836463,mothbeans
6.497146427366303,49.29417922030174,13.406766887515275,27.43148908073615,61.99723638615601,4.030060493059095,71.00108920683249,mothbeans
3.4246002566167917,57.37781357970359,28.181177055111597,29.948151718044322,63.2310023238991,6.628784845145658,33.373705209660265,mothbeans
33.09468945938698,43.277713916803044,16.47628614779883,24.71916931239553,45.4050626721374,6.869752266271324,56.38786334922985,mothbeans
9.865814743409057,46.473239745294805,12.836512394092917,27.955681398817713,59.68322003315487,5.525225533723229,36.26603651838244,mothbeans
19.208163704049717,56.153577054092636,20.83324168730426,28.577307931900158,59.95693754297438,5.703952484117404,37.31548460128904,mothbeans
17.886374278296188,56.072922260824996,15.439577851360337,27.834805381773222,44.30090754886572,6.022824444419759,72.40344669748718,mothbeans
25.362965241270395,53.43713100339939,22.937822949784753,27.70076568440078,51.66462717818277,7.138959134740863,29.999087421618125,mothbeans
5.7393824884785145,61.49062380329809,19.439711763814792,27.840154360463355,47.36986429796819,6.928071325486146,55.88499808138967,mothbeans
10.024069719636309,40.45960531504525,22.044633155751853,30.852047219379845,41.84792227746379,8.341977239705276,54.50555460375904,mothbeans
24.13822818226795,34.4849594610953,24.76418093858809,30.11874899651001,46.7398767709852,7.961551514910991,72.02174125827581,mothbeans
10.861342979840275,52.671006580421576,26.930183825879947,28.643716420665726,53.33816855428211,6.901428862109965,57.79316326091426,mothbeans
34.635484430485135,51.61466049165091,15.570310712787094,28.456219197472528,61.8691739969414,9.855061796599385,62.412918650230615,mothbeans
33.27370336355207,48.1588765766364,18.05031462741899,24.934644529463096,48.8625870812186,8.647200301851628,59.825942433112886,mothbeans
9.285962740554991,59.42094803863981,22.87002878311684,26.682510138780966,44.24215381510552,5.469597316183615,57.420823874518064,mothbeans
-0.2968327440709193,57.84085412766612,18.49178240802016,28.84179045223045,44.87948152150486,6.345254548170819,45.68788382028082,mothbeans
10.472002686010146,55.307175522694465,20.323533369533504,28.534105838914467,56.150506654785026,7.118023466519771,63.63432004334443,mothbeans
41.121193256445736,53.931534641285104,20.38986061897425,30.078261077635755,38.875420862223415,6.834633268069798,52.55648602003071,mothbeans
25.487715034681788,40.86053375771364,17.477325533821123,30.927032563895658,63.23401282886262,8.722916908809776,64.5256322594444,mothbeans
11.409474696251024,57.14082675648747,20.983104172862213,30.201173183700508,52.72864827778886,5.1694284468425895,71.51388750151624,mothbeans
39.467645524461034,47.20215444312239,20.27466512471841,30.37853666777992,55.87002927991353,5.520993662090325,35.915425443429335,mothbeans
34.44758710559067,54.28007550073895,12.656357352045326,28.09867271382668,56.06796687635823,7.370483158729199,59.39171978189681,mothbeans
44.649807810979475,44.47704650795065,18.71706465491227,29.49607216505364,56.79783257719712,6.46696969424831,34.714147003850954,mothbeans
40.17338812972456,52.06077989969767,21.834304938750705,30.919849125226566,42.96883444586892,6.859253870937697,49.43915003165472,mothbeans
2.0054510852270195,56.47961132495881,23.795688256626647,29.163571318197757,48.57151575516012,8.957821377207027,36.748880597419074,mothbeans
37.10808994213623,49.7867361110259,19.255137377539874,30.01920594136562,48.26915885903498,5.519276903640475,49.60330236191004,mothbeans
16.149963762986957,41.19831638863578,20.939436772301363,29.401869952592243,47.513228495685084,5.434927572957882,41.25705191666801,mothbeans
24.158840102106872,55.37864837118445,19.645059026001544,28.144076526466517,61.60304878346992,9.40614687979371,63.788527936351436,mothbeans
3.3780251655616955,57.5446123331703,19.87646955634644,26.610514586360992,49.26908661529538,8.237037885787075,52.3079177371691,mothbeans
24.532447147550286,53.4842116227925,14.448787074159902,29.130103570610203,60.291444689899706,9.109858553565054,64.25784768269591,mothbeans
38.674393428719554,51.88350316864927,18.85846282804793,28.28617626264771,51.27522163152465,3.9021177192384817,41.416530697065284,mothbeans
10.422448305982183,59.549835847954625,20.5800411883364,31.442885401405345,46.366558319762746,4.004018737162221,52.485039823202825,mothbeans
25.830412747361347,52.60615117139491,14.199002566920965,27.930037040177318,54.293214432666936,7.92247470899848,33.750257413487404,mothbeans
7.683819257081021,40.776336104125,17.936374133090272,26.742944706744773,42.486266881503056,5.070597113980731,44.71842965523867,mothbeans
